discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code,year
Biathlon,beijing-2022,Women's 7.5km Sprint,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/marte-olsbu-roeiseland,Marte Olsbu ROEISELAND,Norway,NO,NOR,2022
Biathlon,beijing-2022,Women's 7.5km Sprint,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/dorothea-wierer,Dorothea WIERER,Italy,IT,ITA,2022
Biathlon,beijing-2022,Men's 15km Mass Start,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/martin-ponsiluoma,Martin PONSILUOMA,Sweden,SE,SWE,2022
Biathlon,beijing-2022,Men's 15km Mass Start,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/vetle-sjaastad-christiansen,Vetle Sjaastad CHRISTIANSEN,Norway,NO,NOR,2022
Biathlon,beijing-2022,Men's 15km Mass Start,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/johannes-thingnes-boe,Johannes Thingnes BOE,Norway,NO,NOR,2022
Biathlon,beijing-2022,Men's 20km Individual,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/johannes-thingnes-boe,Johannes Thingnes BOE,Norway,NO,NOR,2022
Biathlon,beijing-2022,Men's 20km Individual,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/smolski,Anton SMOLSKI,Belarus,BY,BLR,2022
Biathlon,beijing-2022,Men's 20km Individual,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/quentin-fillon-maillet,Quentin FILLON MAILLET,France,FR,FRA,2022
Biathlon,beijing-2022,Women's 15km Individual,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/denise-herrmann,Denise HERRMANN,Germany,DE,GER,2022
Biathlon,beijing-2022,Women's 15km Individual,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/anais-chevalier,Anais CHEVALIER,France,FR,FRA,2022
Biathlon,beijing-2022,Women's 15km Individual,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/marte-olsbu-roeiseland,Marte Olsbu ROEISELAND,Norway,NO,NOR,2022
Alpine Skiing,beijing-2022,Men's Slalom,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/noel,Clement NOEL,France,FR,FRA,2022
Alpine Skiing,beijing-2022,Men's Slalom,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/strolz,Johannes STROLZ,Austria,AT,AUT,2022
Alpine Skiing,beijing-2022,Men's Slalom,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/foss-solevaag,Sebastian FOSS-SOLEVAAG,Norway,NO,NOR,2022
Alpine Skiing,beijing-2022,Men's Downhill,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/beat-feuz,Beat FEUZ,Switzerland,CH,SUI,2022
Alpine Skiing,beijing-2022,Men's Downhill,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/johan-clarey,Johan CLAREY,France,FR,FRA,2022
Alpine Skiing,beijing-2022,Men's Downhill,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/matthias-mayer,Matthias MAYER,Austria,AT,AUT,2022
Alpine Skiing,beijing-2022,Women's Super-G,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/puchner,Mirjam PUCHNER,Austria,AT,AUT,2022
Alpine Skiing,beijing-2022,Women's Super-G,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/michelle-gisin,Michelle GISIN,Switzerland,CH,SUI,2022
Alpine Skiing,beijing-2022,Women's Super-G,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/lara-gut,Lara GUT - BEHRAMI,Switzerland,CH,SUI,2022
Alpine Skiing,beijing-2022,Men's Super-G,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/matthias-mayer,Matthias MAYER,Austria,AT,AUT,2022
Alpine Skiing,beijing-2022,Men's Super-G,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/aleksander-aamodt-kilde,Aleksander Aamodt KILDE,Norway,NO,NOR,2022
Alpine Skiing,beijing-2022,Men's Super-G,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/cochran-siegle,Ryan COCHRAN-SIEGLE,United States of America,US,USA,2022
Alpine Skiing,beijing-2022,Women's Downhill,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/suter,Corinne SUTER,Switzerland,CH,SUI,2022
Alpine Skiing,beijing-2022,Women's Downhill,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/sofia-goggia,Sofia GOGGIA,Italy,IT,ITA,2022
Alpine Skiing,beijing-2022,Women's Downhill,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/nadia-delago,Nadia DELAGO,Italy,IT,ITA,2022
Alpine Skiing,beijing-2022,Men's Alpine Combined,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/crawford-1,James CRAWFORD,Canada,CA,CAN,2022
Alpine Skiing,beijing-2022,Men's Alpine Combined,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/strolz,Johannes STROLZ,Austria,AT,AUT,2022
Alpine Skiing,beijing-2022,Men's Alpine Combined,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/aleksander-aamodt-kilde,Aleksander Aamodt KILDE,Norway,NO,NOR,2022
Alpine Skiing,beijing-2022,Men's Giant Slalom,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/mathieu-faivre,Mathieu FAIVRE,France,FR,FRA,2022
Alpine Skiing,beijing-2022,Men's Giant Slalom,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/zan-kranjec,Zan KRANJEC,Slovenia,SI,SLO,2022
Alpine Skiing,beijing-2022,Men's Giant Slalom,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/odermatt,Marco ODERMATT,Switzerland,CH,SUI,2022
Alpine Skiing,beijing-2022,Women's Giant Slalom,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/federica-brignone,Federica BRIGNONE,Italy,IT,ITA,2022
Alpine Skiing,beijing-2022,Women's Giant Slalom,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/lara-gut,Lara GUT - BEHRAMI,Switzerland,CH,SUI,2022
Alpine Skiing,beijing-2022,Women's Giant Slalom,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/sara-hector,Sara HECTOR,Sweden,SE,SWE,2022
Alpine Skiing,beijing-2022,Women's Alpine Combined,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/federica-brignone,Federica BRIGNONE,Italy,IT,ITA,2022
Alpine Skiing,beijing-2022,Women's Alpine Combined,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/wendy-holdener,Wendy HOLDENER,Switzerland,CH,SUI,2022
Alpine Skiing,beijing-2022,Women's Alpine Combined,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/michelle-gisin,Michelle GISIN,Switzerland,CH,SUI,2022
Alpine Skiing,beijing-2022,Women's Slalom,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/petra-vlhova,Petra VLHOVA,Slovakia,SK,SVK,2022
Alpine Skiing,beijing-2022,Women's Slalom,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/wendy-holdener,Wendy HOLDENER,Switzerland,CH,SUI,2022
Alpine Skiing,beijing-2022,Women's Slalom,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/liensberger,Katharina LIENSBERGER,Austria,AT,AUT,2022
Skeleton,beijing-2022,Women,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/jackie-narracott,Jackie NARRACOTT,Australia,AU,AUS,2022
Skeleton,beijing-2022,Women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/hannah-neise,Hannah NEISE,Germany,DE,GER,2022
Skeleton,beijing-2022,Women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/kimberley-bos,Kimberley BOS,Netherlands,NL,NED,2022
Skeleton,beijing-2022,Men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/axel-jungk,Axel JUNGK,Germany,DE,GER,2022
Skeleton,beijing-2022,Men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/wengang-yan,Wengang YAN,People's Republic of China,CN,CHN,2022
Skeleton,beijing-2022,Men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/christopher-grotheer,Christopher GROTHEER,Germany,DE,GER,2022
Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/maja-dahlqvist,Maja DAHLQVIST,Sweden,SE,SWE,2022
Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/jessica-diggins,Jessica DIGGINS,United States of America,US,USA,2022
Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/jonna-sundling,Jonna SUNDLING,Sweden,SE,SWE,2022
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,GOLD,GameTeam,Germany,https://olympics.com/en/athletes/hennig,Katharina HENNIG,Germany,DE,GER,2022
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,GOLD,GameTeam,Germany,https://olympics.com/en/athletes/victoria-carl,Victoria CARL,Germany,DE,GER,2022
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,SILVER,GameTeam,Sweden,https://olympics.com/en/athletes/maja-dahlqvist,Maja DAHLQVIST,Sweden,SE,SWE,2022
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,SILVER,GameTeam,Sweden,https://olympics.com/en/athletes/jonna-sundling,Jonna SUNDLING,Sweden,SE,SWE,2022
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,BRONZE,GameTeam,ROC,https://olympics.com/en/athletes/belorukova,Yulia STUPAK,ROC,ROC,ROC,2022
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,BRONZE,GameTeam,ROC,https://olympics.com/en/athletes/nepryaeva,Natalia NEPRYAEVA,ROC,ROC,ROC,2022
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,GOLD,GameTeam,Norway,https://olympics.com/en/athletes/erik-valnes,Erik VALNES,Norway,NO,NOR,2022
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,GOLD,GameTeam,Norway,https://olympics.com/en/athletes/klaebo,Johannes Hoesflot KLAEBO,Norway,NO,NOR,2022
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,SILVER,GameTeam,Finland,https://olympics.com/en/athletes/iivo-niskanen,Iivo NISKANEN,Finland,FI,FIN,2022
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,SILVER,GameTeam,Finland,https://olympics.com/en/athletes/joni-maeki,Joni MAEKI,Finland,FI,FIN,2022
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,BRONZE,GameTeam,ROC,https://olympics.com/en/athletes/bolshunov,Alexander BOLSHUNOV,ROC,ROC,ROC,2022
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,BRONZE,GameTeam,ROC,https://olympics.com/en/athletes/alexander-terentev,Alexander TERENTEV,ROC,ROC,ROC,2022
Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/bolshunov,Alexander BOLSHUNOV,ROC,ROC,ROC,2022
Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/denis-spitsov,Denis SPITSOV,ROC,ROC,ROC,2022
Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/iivo-niskanen,Iivo NISKANEN,Finland,FI,FIN,2022
Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/teresa-stadlober,Teresa STADLOBER,Austria,AT,AUT,2022
Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/nepryaeva,Natalia NEPRYAEVA,ROC,ROC,ROC,2022
Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/therese-johaug,Therese JOHAUG,Norway,NO,NOR,2022
Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/jessica-diggins,Jessica DIGGINS,United States of America,US,USA,2022
Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/kerttu-niskanen,Kerttu NISKANEN,Finland,FI,FIN,2022
Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/therese-johaug,Therese JOHAUG,Norway,NO,NOR,2022
Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/therese-johaug,Therese JOHAUG,Norway,NO,NOR,2022
Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/kerttu-niskanen,Kerttu NISKANEN,Finland,FI,FIN,2022
Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/parmakoski,Krista PARMAKOSKI,Finland,FI,FIN,2022
Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/bolshunov,Alexander BOLSHUNOV,ROC,ROC,ROC,2022
Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/ivan-yakimushkin,Ivan YAKIMUSHKIN,ROC,ROC,ROC,2022
Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/simen-hegstad-krueger,Simen Hegstad KRUEGER,Norway,NO,NOR,2022
Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/iivo-niskanen,Iivo NISKANEN,Finland,FI,FIN,2022
Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/klaebo,Johannes Hoesflot KLAEBO,Norway,NO,NOR,2022
Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/bolshunov,Alexander BOLSHUNOV,ROC,ROC,ROC,2022
Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/federico-pellegrino,Federico PELLEGRINO,Italy,IT,ITA,2022
Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/alexander-terentev,Alexander TERENTEV,ROC,ROC,ROC,2022
Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/klaebo,Johannes Hoesflot KLAEBO,Norway,NO,NOR,2022
Speed skating,beijing-2022,Men's 1500m,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/kim-16,Min Seok KIM,Republic of Korea,KR,KOR,2022
Speed skating,beijing-2022,Men's 1500m,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/kjeld-nuis,Kjeld NUIS,Netherlands,NL,NED,2022
Speed skating,beijing-2022,Men's 1500m,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/thomas-krol,Thomas KROL,Netherlands,NL,NED,2022
Speed skating,beijing-2022,Women's 1000m,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/jutta-leerdam,Jutta LEERDAM,Netherlands,NL,NED,2022
Speed skating,beijing-2022,Women's 1000m,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/miho-takagi,Miho TAKAGI,Japan,JP,JPN,2022
Speed skating,beijing-2022,Women's 1000m,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/brittany-bowe,Brittany BOWE,United States of America,US,USA,2022
Speed skating,beijing-2022,Men's 1000m,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/laurent-dubreuil,Laurent DUBREUIL,Canada,CA,CAN,2022
Speed skating,beijing-2022,Men's 1000m,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/havard-lorentzen-1,Havard LORENTZEN,Norway,NO,NOR,2022
Speed skating,beijing-2022,Men's 1000m,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/thomas-krol,Thomas KROL,Netherlands,NL,NED,2022
Speed skating,beijing-2022,Women's Mass Start,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/francesca-lollobrigida,Francesca LOLLOBRIGIDA,Italy,IT,ITA,2022
Speed skating,beijing-2022,Women's Mass Start,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/ivanie-blondin,Ivanie BLONDIN,Canada,CA,CAN,2022
Speed skating,beijing-2022,Women's Mass Start,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/irene-schouten,Irene SCHOUTEN,Netherlands,NL,NED,2022
Speed skating,beijing-2022,Men's 5000m,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/roest,Patrick ROEST,Netherlands,NL,NED,2022
Speed skating,beijing-2022,Men's 5000m,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/nils-van-der-poel,Nils VAN DER POEL,Sweden,SE,SWE,2022
Speed skating,beijing-2022,Men's 5000m,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/hallgeir-engebraaten,Hallgeir ENGEBRAATEN,Norway,NO,NOR,2022
Speed skating,beijing-2022,Women's 5000m,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/martina-sablikova,Martina SABLIKOVA,Czech Republic,CZ,CZE,2022
Speed skating,beijing-2022,Women's 5000m,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/isabelle-weidemann,Isabelle WEIDEMANN,Canada,CA,CAN,2022
Speed skating,beijing-2022,Women's 5000m,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/irene-schouten,Irene SCHOUTEN,Netherlands,NL,NED,2022
Speed skating,beijing-2022,Women's 3000m,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/isabelle-weidemann,Isabelle WEIDEMANN,Canada,CA,CAN,2022
Speed skating,beijing-2022,Women's 3000m,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/francesca-lollobrigida,Francesca LOLLOBRIGIDA,Italy,IT,ITA,2022
Speed skating,beijing-2022,Women's 3000m,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/irene-schouten,Irene SCHOUTEN,Netherlands,NL,NED,2022
Speed skating,beijing-2022,Men's 10000m,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/davide-ghiotto,Davide GHIOTTO,Italy,IT,ITA,2022
Speed skating,beijing-2022,Men's 10000m,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/nils-van-der-poel,Nils VAN DER POEL,Sweden,SE,SWE,2022
Speed skating,beijing-2022,Men's 10000m,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/roest,Patrick ROEST,Netherlands,NL,NED,2022
Speed skating,beijing-2022,Men's Mass Start,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/jaewon-chung,Jaewon CHUNG,Republic of Korea,KR,KOR,2022
Speed skating,beijing-2022,Men's Mass Start,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/bart-swings,Bart SWINGS,Belgium,BE,BEL,2022
Speed skating,beijing-2022,Men's Mass Start,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/seung-hoon-lee,Seung Hoon LEE,Republic of Korea,KR,KOR,2022
Speed skating,beijing-2022,Women's 1500m,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/miho-takagi,Miho TAKAGI,Japan,JP,JPN,2022
Speed skating,beijing-2022,Women's 1500m,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/antoinette-de-jong,Antoinette DE JONG,Netherlands,NL,NED,2022
Speed skating,beijing-2022,Women's 1500m,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/ireen-wust,Ireen WÜST,Netherlands,NL,NED,2022
Speed skating,beijing-2022,Women's 500m,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/erin-jackson,Erin JACKSON,United States of America,US,USA,2022
Speed skating,beijing-2022,Women's 500m,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/angelina-golikova,Angelina GOLIKOVA,ROC,ROC,ROC,2022
Speed skating,beijing-2022,Women's 500m,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/miho-takagi,Miho TAKAGI,Japan,JP,JPN,2022
Speed skating,beijing-2022,Men's 500m,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/tingyu-gao,Tingyu GAO,People's Republic of China,CN,CHN,2022
Speed skating,beijing-2022,Men's 500m,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/min-kyu-cha,Min Kyu CHA,Republic of Korea,KR,KOR,2022
Speed skating,beijing-2022,Men's 500m,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/wataru-morishige,Wataru MORISHIGE,Japan,JP,JPN,2022
Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/joergen-graabak,Joergen GRAABAK,Norway,NO,NOR,2022
Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/geiger-1,Vinzenz GEIGER,Germany,DE,GER,2022
Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/lukas-greiderer,Lukas GREIDERER,Austria,AT,AUT,2022
Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/akito-watabe,Akito WATABE,Japan,JP,JPN,2022
Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/joergen-graabak,Joergen GRAABAK,Norway,NO,NOR,2022
Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/jens-luraas-oftebro,Jens Luraas OFTEBRO,Norway,NO,NOR,2022
Bobsleigh,beijing-2022,Women's Monobob,Women,SILVER,Athlete,unknown,https://olympics.com/en/athletes/elana-meyers-taylor,Elana MEYERS TAYLOR,United States of America,US,USA,2022
Bobsleigh,beijing-2022,Women's Monobob,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/christine-de-bruin,Christine DE BRUIN,Canada,CA,CAN,2022
